t,I,V
42.54923058,-1.07421838038135e-05,-0.979988574981689
42.6319581,-9.79430478764698e-06,-0.970001816749573
42.71470112,-8.9184868556913e-06,-0.959986448287964
42.79743758,-8.11647532827919e-06,-0.949999451637268
42.8801583,-7.38693643143051e-06,-0.939976871013641
42.96289038,-6.72155465508695e-06,-0.929990887641907
43.04561896,-6.11439054409857e-06,-0.920004069805145
43.12835154,-5.55172528038383e-06,-0.90998375415802
43.21109104,-5.04401987200254e-06,-0.900000870227814
43.29379942,-4.57702753919875e-06,-0.889979183673859
43.37652084,-4.15895328842453e-06,-0.879994451999664
43.45925092,-3.77420474251267e-06,-0.870005011558533
43.54196812,-3.42121575158671e-06,-0.859980523586273
43.62471014,-3.09864390146686e-06,-0.850000500679016
43.70745126,-2.80655081041914e-06,-0.8399778008461
43.7901667,-2.54208362093777e-06,-0.829993426799774
43.87287044,-2.30146360991057e-06,-0.820004522800446
43.95561282,-2.0817244603677e-06,-0.809982895851135
44.03833602,-1.8822846641342e-06,-0.799997508525848
44.12106138,-1.70052487646899e-06,-0.789977371692657
44.2038103,-1.53714472617139e-06,-0.779992520809174
44.28655034,-1.3873175248591e-06,-0.770004153251648
44.369276,-1.25243775528361e-06,-0.759984970092773
44.45203922,-1.13029614112747e-06,-0.749999105930328
44.53479094,-1.01920500128472e-06,-0.7399822473526
44.6175232,-9.18873809041543e-07,-0.729995250701904
44.70023256,-8.27325436603132e-07,-0.720002889633179
44.78296874,-7.45082900266425e-07,-0.709983110427856
44.86569392,-6.70808674385626e-07,-0.699995875358582
44.94842358,-6.0333985629768e-07,-0.690008342266083
45.03116154,-5.42269106063031e-07,-0.679992258548737
45.11388478,-4.8759591209091e-07,-0.670005261898041
45.19658884,-4.37924882135121e-07,-0.659985065460205
45.27932042,-3.93255703556861e-07,-0.649999916553497
45.36202548,-3.53181548007342e-07,-0.640012741088867
45.4447247,-3.1694619906375e-07,-0.629997611045837
45.52747468,-2.83967835912335e-07,-0.620008289813995
45.6102035,-2.54944382049871e-07,-0.609988927841187
45.6929239,-2.28364086751753e-07,-0.600002110004425
45.77565102,-2.04691815497426e-07,-0.590008914470673
45.85838956,-1.83346003268525e-07,-0.579991400241852
45.94112634,-1.63919622764297e-07,-0.570006370544434
46.0238687,-1.46528918776312e-07,-0.559987187385559
46.10659534,-1.31115697854511e-07,-0.549998879432678
46.18931504,-1.17505614127822e-07,-0.540011346340179
46.27205048,-1.05000573569214e-07,-0.529990434646606
46.35479604,-9.4007837958543e-08,-0.520003259181976
46.4375034,-8.3945600692914e-08,-0.509987354278564
46.52024962,-7.46977519838765e-08,-0.500000476837158
46.60295752,-6.64968098362806e-08,-0.490011960268021
46.685676,-5.93427849082673e-08,-0.47999307513237
