V1,I1,absI
-0.59,-4.5151E-06,4.5151E-06
-0.58,-3.9553E-06,3.9553E-06
-0.57,-3.47E-06,3.47E-06
-0.56,-3.036E-06,3.036E-06
-0.55,-2.6551E-06,2.6551E-06
-0.54,-2.323E-06,2.323E-06
-0.53,-2.0297E-06,2.0297E-06
-0.52,-1.7709E-06,1.7709E-06
-0.51,-1.5484E-06,1.5484E-06
-0.5,-1.3489E-06,1.3489E-06
-0.49,-1.1782E-06,1.1782E-06
-0.48,-1.0282E-06,1.0282E-06
-0.47,-9.1028E-07,9.1028E-07
-0.46,-7.8864E-07,7.8864E-07
-0.45,-6.8552E-07,6.8552E-07
-0.44,-5.9644E-07,5.9644E-07
-0.43,-5.1762E-07,5.1762E-07
-0.42,-4.483E-07,4.483E-07
-0.41,-3.8892E-07,3.8892E-07
-0.4,-3.3714E-07,3.3714E-07
-0.39,-2.9142E-07,2.9142E-07
-0.38,-2.5252E-07,2.5252E-07
-0.37,-2.1888E-07,2.1888E-07
-0.36,-1.8878E-07,1.8878E-07
-0.35,-1.6318E-07,1.6318E-07
-0.34,-1.413E-07,1.413E-07
-0.33,-1.2192E-07,1.2192E-07
-0.32,-1.0486E-07,1.0486E-07
-0.31,-9.25492E-08,9.25492E-08
-0.3,-7.99126E-08,7.99126E-08
-0.29,-6.93738E-08,6.93738E-08
-0.28,-5.97642E-08,5.97642E-08
-0.27,-5.18666E-08,5.18666E-08
-0.26,-4.45726E-08,4.45726E-08
-0.25,-3.8769E-08,3.8769E-08
-0.24,-3.31728E-08,3.31728E-08
-0.23,-2.88216E-08,2.88216E-08
-0.22,-2.47036E-08,2.47036E-08
-0.21,-2.13628E-08,2.13628E-08
-0.2,-1.83386E-08,1.83386E-08
-0.19,-1.56928E-08,1.56928E-08
-0.18,-1.3614E-08,1.3614E-08
-0.17,-1.14554E-08,1.14554E-08
-0.16,-1.0204E-08,1.0204E-08
-0.15,-8.7612E-09,8.7612E-09
-0.14,-6.9041E-09,6.9041E-09
-0.13,-6.8368E-09,6.8368E-09
-0.12,-5.6409E-09,5.6409E-09
-0.11,-5.1611E-09,5.1611E-09
-0.1,-4.159E-09,4.159E-09
-0.09,-3.8283E-09,3.8283E-09
-0.08,-2.9705E-09,2.9705E-09
-0.07,-2.7851E-09,2.7851E-09
-0.06,-2.0315E-09,2.0315E-09
-0.05,-1.9299E-09,1.9299E-09
-0.04,-1.2496E-09,1.2496E-09
-0.03,-1.1907E-09,1.1907E-09
-0.02,-8.7039E-10,8.7039E-10
-0.01,-2.0667E-10,2.0667E-10
0,-8.724E-11,8.724E-11
0.01,2.7631E-10,2.7631E-10
0.02,7.631E-10,7.631E-10
0.03,1.5971E-09,1.5971E-09
0.04,1.9203E-09,1.9203E-09
0.05,2.9705E-09,2.9705E-09
0.06,3.5596E-09,3.5596E-09
0.07,4.9769E-09,4.9769E-09
0.08,6.0141E-09,6.0141E-09
0.09,8.0134E-09,8.0134E-09
0.1,9.7894E-09,9.7894E-09
0.11,1.2536E-08,1.2536E-08
0.12,1.57198E-08,1.57198E-08
0.13,1.927E-08,1.927E-08
0.14,2.41348E-08,2.41348E-08
0.15,2.96054E-08,2.96054E-08
0.16,3.71482E-08,3.71482E-08
0.17,4.56596E-08,4.56596E-08
0.18,5.70966E-08,5.70966E-08
0.19,7.04976E-08,7.04976E-08
0.2,8.78344E-08,8.78344E-08
0.21,1.088002E-07,1.088002E-07
0.22,1.375E-07,1.375E-07
0.23,1.6964E-07,1.6964E-07
0.24,2.0916E-07,2.0916E-07
0.25,2.5758E-07,2.5758E-07
0.26,3.1864E-07,3.1864E-07
0.27,3.9372E-07,3.9372E-07
0.28,4.8658E-07,4.8658E-07
0.29,6.016E-07,6.016E-07
0.3,7.4476E-07,7.4476E-07
0.31,9.2224E-07,9.2224E-07
0.32,1.14148E-06,1.14148E-06
0.33,1.6148E-06,1.6148E-06
0.34,1.9772E-06,1.9772E-06
0.35,2.4335E-06,2.4335E-06
0.36,2.9948E-06,2.9948E-06
0.37,3.6877E-06,3.6877E-06
0.38,4.5599E-06,4.5599E-06
0.39,5.6245E-06,5.6245E-06
0.4,6.9438E-06,6.9438E-06
0.41,8.6095E-06,8.6095E-06
0.42,1.06442E-05,1.06442E-05
0.43,1.5162E-05,1.5162E-05
0.44,1.8464E-05,1.8464E-05
0.45,2.2582E-05,2.2582E-05
0.46,2.7662E-05,2.7662E-05
0.47,3.3916E-05,3.3916E-05
0.48,4.163E-05,4.163E-05
0.49,5.1092E-05,5.1092E-05
0.5,6.2702E-05,6.2702E-05
0.51,7.6994E-05,7.6994E-05
0.52,9.432E-05,9.432E-05
0.53,0.000115004,0.000115004
0.54,0.00016278,0.00016278
0.55,0.00019434,0.00019434
0.56,0.00023186,0.00023186
0.57,0.00027786,0.00027786
0.58,0.00033056,0.00033056
0.59,0.00039166,0.00039166
0.6,0.00046202,0.00046202
0.61,0.00054182,0.00054182
0.62,0.00063162,0.00063162
0.63,0.00073184,0.00073184
0.64,0.00084204,0.00084204
0.65,0.0009647,0.0009647
0.66,0.00109554,0.00109554
0.67,0.0013276,0.0013276
0.68,0.0014714,0.0014714
0.69,0.0016248,0.0016248
0.7,0.0017836,0.0017836
0.71,0.001955,0.001955
0.72,0.0021326,0.0021326
0.73,0.002317,0.002317
0.74,0.002507,0.002507
0.75,0.0027018,0.0027018
0.76,0.002905,0.002905
0.77,0.0031108,0.0031108
0.78,0.0033212,0.0033212
0.79,0.0035358,0.0035358
0.8,0.0037542,0.0037542
0.81,0.0039748,0.0039748
0.82,0.0042006,0.0042006
0.83,0.004429,0.004429
0.84,0.0046614,0.0046614
0.85,0.0048966,0.0048966
0.86,0.0051348,0.0051348
0.87,0.0053756,0.0053756
0.88,0.0056198,0.0056198
0.89,0.0058668,0.0058668
0.9,0.0061154,0.0061154
0.91,0.0063668,0.0063668
0.92,0.006625,0.006625
0.93,0.0068802,0.0068802
0.94,0.0071468,0.0071468
0.95,0.0074012,0.0074012
0.96,0.0076588,0.0076588
0.97,0.007928,0.007928
0.98,0.0081896,0.0081896
0.99,0.0084542,0.0084542
1,0.0087282,0.0087282
