V1,I1,absI
-1.28,-0.00094406,0.00094406
-1.27,-0.00088102,0.00088102
-1.26,-0.00082142,0.00082142
-1.25,-0.0007648,0.0007648
-1.24,-0.00071098,0.00071098
-1.23,-0.00066066,0.00066066
-1.22,-0.00061274,0.00061274
-1.21,-0.00056768,0.00056768
-1.2,-0.00052592,0.00052592
-1.19,-0.00048608,0.00048608
-1.18,-0.00044854,0.00044854
-1.17,-0.00041376,0.00041376
-1.16,-0.00038084,0.00038084
-1.15,-0.00035028,0.00035028
-1.14,-0.00032194,0.00032194
-1.13,-0.00029534,0.00029534
-1.12,-0.00027066,0.00027066
-1.11,-0.0002491,0.0002491
-1.1,-0.00022774,0.00022774
-1.09,-0.00020804,0.00020804
-1.08,-0.00018982,0.00018982
-1.07,-0.00017306,0.00017306
-1.06,-0.00015756,0.00015756
-1.05,-0.0001433,0.0001433
-1.04,-0.00013028,0.00013028
-1.03,-0.00011824,0.00011824
-1.02,-0.00010744,0.00010744
-1.01,-9.8182E-05,9.8182E-05
-1,-8.877E-05,8.877E-05
-0.99,-8.0226E-05,8.0226E-05
-0.98,-7.2416E-05,7.2416E-05
-0.97,-6.537E-05,6.537E-05
-0.96,-5.8926E-05,5.8926E-05
-0.95,-5.3066E-05,5.3066E-05
-0.94,-4.7868E-05,4.7868E-05
-0.93,-4.304E-05,4.304E-05
-0.92,-3.8684E-05,3.8684E-05
-0.91,-3.481E-05,3.481E-05
-0.9,-3.124E-05,3.124E-05
-0.89,-2.8008E-05,2.8008E-05
-0.88,-2.5114E-05,2.5114E-05
-0.87,-2.2612E-05,2.2612E-05
-0.86,-2.026E-05,2.026E-05
-0.85,-1.8138E-05,1.8138E-05
-0.84,-1.621E-05,1.621E-05
-0.83,-1.4496E-05,1.4496E-05
-0.82,-1.2954E-05,1.2954E-05
-0.81,-1.1568E-05,1.1568E-05
-0.8,-1.0322E-05,1.0322E-05
-0.79,-9.3249E-06,9.3249E-06
-0.78,-8.3068E-06,8.3068E-06
-0.77,-7.3994E-06,7.3994E-06
-0.76,-6.6107E-06,6.6107E-06
-0.75,-5.8776E-06,5.8776E-06
-0.74,-5.2174E-06,5.2174E-06
-0.73,-4.6399E-06,4.6399E-06
-0.72,-4.1148E-06,4.1148E-06
-0.71,-3.6581E-06,3.6581E-06
-0.7,-3.2404E-06,3.2404E-06
-0.69,-2.8672E-06,2.8672E-06
-0.68,-2.5436E-06,2.5436E-06
-0.67,-2.2487E-06,2.2487E-06
-0.66,-1.9893E-06,1.9893E-06
-0.65,-1.7607E-06,1.7607E-06
-0.64,-1.5541E-06,1.5541E-06
-0.63,-1.3741E-06,1.3741E-06
-0.62,-1.2102E-06,1.2102E-06
-0.61,-1.0685E-06,1.0685E-06
-0.6,-9.6168E-07,9.6168E-07
-0.59,-8.4894E-07,8.4894E-07
-0.58,-7.4518E-07,7.4518E-07
-0.57,-6.5456E-07,6.5456E-07
-0.56,-5.7578E-07,5.7578E-07
-0.55,-5.0508E-07,5.0508E-07
-0.54,-4.4346E-07,4.4346E-07
-0.53,-3.8902E-07,3.8902E-07
-0.52,-3.4146E-07,3.4146E-07
-0.51,-2.9924E-07,2.9924E-07
-0.5,-2.623E-07,2.623E-07
-0.49,-2.3022E-07,2.3022E-07
-0.48,-2.0172E-07,2.0172E-07
-0.47,-1.7614E-07,1.7614E-07
-0.46,-1.547E-07,1.547E-07
-0.45,-1.3516E-07,1.3516E-07
-0.44,-1.1788E-07,1.1788E-07
