,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gain,param_probability,param_voltages,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
49,63.283384275436404,9.992078965498841,1.725123357772827,0.4325402301566955,10897.895780802504,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10897.895780802504, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",167.4344536171171,236.8662042482912,204.16756337397297,168.42267833887058,211.92529979928656,197.76323987550768,26.650797176404335,23
50,69.69700112342835,12.075432686981797,1.7941322326660156,0.19941750435755112,8502.909710724283,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",263.5943377774345,142.49432075599836,167.02853977502792,165.31260483275778,166.35350814321737,180.95666225688717,42.33277304358168,62
51,59.83267378807068,0.2878036401044242,1.49648175239563,0.2655317047622251,8502.909710724283,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",211.38300684950852,185.03426085978523,155.8415990537345,131.45640086315407,259.6640805700485,188.67586963924614,44.54291956718865,40
52,68.3613778591156,12.664524952112497,1.9346910953521728,0.4089479093174677,8502.909710724283,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",268.317719933903,180.07200641714107,220.09344131332873,345.493959149883,186.47928838675352,240.09128304020186,61.29099294611953,2
53,63.37073087692261,10.998435395269183,1.5589735507965088,0.27012073169511824,8502.909710724283,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",132.94030753535054,225.5201310550767,254.56100573801928,188.8055879418371,181.95812653379804,196.75703176081632,41.287825406922174,25
54,64.37642440795898,10.364625209206771,1.649371576309204,0.19171110287833,8502.909710724283,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",184.60956129455596,252.93567891017378,147.1568256923128,193.1828789901541,165.0056226964809,188.57811351673553,35.917224012110665,42
55,62.96218800544739,9.534700133068458,1.7059438705444336,0.11349854991939924,8502.909710724283,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",241.46834594330335,165.08741409753452,169.46621616266034,177.88707059708688,184.32042182795294,187.6458937257076,27.72196037204043,45
56,65.84173340797425,9.268669459425974,1.4798667907714844,0.43236825026521586,8502.909710724283,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",204.8761302587101,156.30477813293453,182.28433722629575,188.867798896341,201.72312081134524,186.81123306512532,17.343995780985278,47
57,65.59213795661927,10.283159090492296,1.5599698543548584,0.43637951892654686,8502.909710724283,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",210.5484478622674,174.34290359019906,184.651848311712,153.115293356227,210.56591314711727,186.64488125350454,22.014269748377295,49
58,57.15942130088806,0.45019638163314696,1.4573477745056151,0.1156284878560553,8502.909710724283,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",186.76081222133087,206.25044039852435,186.31154132066615,154.8336484499644,218.99967874373533,190.6312242268442,21.74320724501515,38
