V1,I1,absI
-0.54,-3.513E-09,3.513E-09
-0.53,-3.1106E-09,3.1106E-09
-0.52,-2.5852E-09,2.5852E-09
-0.51,-2.2728E-09,2.2728E-09
-0.5,-1.9051E-09,1.9051E-09
-0.49,-1.6427E-09,1.6427E-09
-0.48,-1.4315E-09,1.4315E-09
-0.47,-1.152E-09,1.152E-09
-0.46,-1.0859E-09,1.0859E-09
-0.45,-1.032E-09,1.032E-09
-0.44,-7.8305E-10,7.8305E-10
-0.43,-6.6209E-10,6.6209E-10
-0.42,-5.1134E-10,5.1134E-10
-0.41,-5.2958E-10,5.2958E-10
-0.4,-3.068E-10,3.068E-10
-0.39,-4.2078E-10,4.2078E-10
-0.38,-1.753E-10,1.753E-10
-0.37,-3.3288E-10,3.3288E-10
-0.36,-9.037E-11,9.037E-11
-0.35,-2.6502E-10,2.6502E-10
-0.34,-2.9584E-10,2.9584E-10
-0.33,2.862E-11,2.862E-11
-0.32,-2.5834E-10,2.5834E-10
-0.31,6.828E-11,6.828E-11
-0.3,-2.23E-11,2.23E-11
-0.29,-1.6975E-10,1.6975E-10
-0.28,-2.0946E-10,2.0946E-10
-0.27,1.0884E-10,1.0884E-10
-0.26,-1.4596E-10,1.4596E-10
-0.25,-1.8038E-10,1.8038E-10
-0.24,-1.7695E-10,1.7695E-10
-0.23,1.0853E-10,1.0853E-10
-0.22,-1.0742E-10,1.0742E-10
-0.21,-1.6765E-10,1.6765E-10
-0.2,1.3941E-10,1.3941E-10
-0.19,3.199E-11,3.199E-11
-0.18,-1.2334E-10,1.2334E-10
-0.17,-1.6245E-10,1.6245E-10
-0.16,1.4971E-10,1.4971E-10
-0.15,-4.595E-11,4.595E-11
-0.14,-1.5182E-10,1.5182E-10
-0.13,-1.5714E-10,1.5714E-10
-0.12,1.5299E-10,1.5299E-10
-0.11,-9.22E-12,9.22E-12
-0.1,-1.3918E-10,1.3918E-10
-0.09,-1.3285E-10,1.3285E-10
-0.08,1.2808E-10,1.2808E-10
-0.07,-8.822E-11,8.822E-11
-0.06,-1.5194E-10,1.5194E-10
-0.05,1.5991E-10,1.5991E-10
-0.04,3.501E-11,3.501E-11
-0.03,-1.2193E-10,1.2193E-10
-0.02,-1.5362E-10,1.5362E-10
-0.01,1.7055E-10,1.7055E-10
0,-4.695E-11,4.695E-11
0.01,-1.4544E-10,1.4544E-10
0.02,-1.4875E-10,1.4875E-10
0.03,1.5909E-10,1.5909E-10
0.04,-1.617E-11,1.617E-11
0.05,-1.4057E-10,1.4057E-10
0.06,-1.4306E-10,1.4306E-10
0.07,1.6043E-10,1.6043E-10
0.08,-1.352E-11,1.352E-11
0.09,-1.3171E-10,1.3171E-10
0.1,-1.0211E-10,1.0211E-10
0.11,1.1836E-10,1.1836E-10
0.12,-6.763E-11,6.763E-11
0.13,-1.3562E-10,1.3562E-10
0.14,1.765E-10,1.765E-10
0.15,-7.64E-11,7.64E-11
0.16,-1.234E-10,1.234E-10
0.17,1.922E-10,1.922E-10
0.18,-5.815E-11,5.815E-11
0.19,-8.608E-11,8.608E-11
0.2,7.344E-11,7.344E-11
0.21,7.894E-11,7.894E-11
0.22,2.3583E-10,2.3583E-10
0.23,2.6525E-10,2.6525E-10
0.24,7.63E-11,7.63E-11
0.25,8.899E-11,8.899E-11
0.26,1.2738E-10,1.2738E-10
0.27,3.8506E-10,3.8506E-10
0.28,3.1208E-10,3.1208E-10
0.29,4.6991E-10,4.6991E-10
0.3,8.954E-10,8.954E-10
0.31,1.117E-09,1.117E-09
0.32,9.708E-10,9.708E-10
0.33,1.5481E-09,1.5481E-09
0.34,1.5111E-09,1.5111E-09
0.35,2.2052E-09,2.2052E-09
0.36,2.3578E-09,2.3578E-09
0.37,3.2316E-09,3.2316E-09
0.38,3.6612E-09,3.6612E-09
0.39,4.84E-09,4.84E-09
0.4,5.7254E-09,5.7254E-09
0.41,7.376E-09,7.376E-09
0.42,8.9921E-09,8.9921E-09
0.43,1.14099E-08,1.14099E-08
0.44,1.4187E-08,1.4187E-08
0.45,1.68534E-08,1.68534E-08
0.46,1.96454E-08,1.96454E-08
0.47,2.36088E-08,2.36088E-08
0.48,2.78838E-08,2.78838E-08
0.49,3.355E-08,3.355E-08
0.5,4.0173E-08,4.0173E-08
0.51,4.85904E-08,4.85904E-08
0.52,5.88292E-08,5.88292E-08
0.53,7.13744E-08,7.13744E-08
0.54,8.71946E-08,8.71946E-08
0.55,1.06144E-07,1.06144E-07
0.56,1.411E-07,1.411E-07
0.57,1.6568E-07,1.6568E-07
0.58,1.9542E-07,1.9542E-07
0.59,2.3134E-07,2.3134E-07
0.6,2.7618E-07,2.7618E-07
