Time (s)	repeat #	Applied voltage (V)	Current (A)	Absolute current (A)	Resistance (Ohm)
18970.749	3	0	7.0694E-10	7.0694E-10	0
18971.112	3	-3	-5.19229E-5	5.19229E-5	57777.94127
18972.554	3	0	1.09917E-9	1.09917E-9	0
18973.031	3	-1	-1.09203E-8	1.09203E-8	9.15725E7
18973.394	3	0	7.14072E-10	7.14072E-10	0
18973.753	3	-3	-5.15688E-5	5.15688E-5	58174.66517
18975.199	3	0	1.11037E-9	1.11037E-9	0
18975.671	3	-1	-1.0576E-8	1.0576E-8	9.45534E7
18976.034	3	0	7.21244E-10	7.21244E-10	0
18976.393	3	-3	-5.10451E-5	5.10451E-5	58771.5454
18977.835	3	0	1.10605E-9	1.10605E-9	0
18978.311	3	-1	-1.06414E-8	1.06414E-8	9.3973E7
18978.671	3	0	7.16127E-10	7.16127E-10	0
18979.032	3	-3	-5.08933E-5	5.08933E-5	58946.8439
18980.476	3	0	1.1045E-9	1.1045E-9	0
18980.95	3	-1	-1.01173E-8	1.01173E-8	9.88406E7
18981.292	3	0	7.12142E-10	7.12142E-10	0
18981.647	3	-3	-5.03736E-5	5.03736E-5	59554.99318
18983.11	3	0	1.13739E-9	1.13739E-9	0
18983.571	3	-1	-9.85328E-9	9.85328E-9	1.01489E8
18983.926	3	0	7.21623E-10	7.21623E-10	0
18984.284	3	-3	-5.02464E-5	5.02464E-5	59705.7462
18985.727	3	0	1.1532E-9	1.1532E-9	0
18986.179	3	-1	-9.80869E-9	9.80869E-9	1.0195E8
18986.532	3	0	7.22252E-10	7.22252E-10	0
18986.893	3	0.5	0.00124	0.00124	402.7104
18988.426	3	0	-4.47181E-11	4.47181E-11	0
18988.883	3	-1	-2.10905E-8	2.10905E-8	4.74147E7
18989.24	3	0	4.0377E-10	4.0377E-10	0
18989.605	3	0.5	0.00125	0.00125	398.5747
18991.153	3	0	-1.17761E-10	1.17761E-10	0
18991.628	3	-1	-2.7976E-8	2.7976E-8	3.57449E7
18991.995	3	0	3.49404E-10	3.49404E-10	0
18992.353	3	0.5	0.00126	0.00126	396.12024
18993.883	3	0	-1.47632E-10	1.47632E-10	0
18994.338	3	-1	-3.29692E-8	3.29692E-8	3.03313E7
18994.694	3	0	3.10642E-10	3.10642E-10	0
18995.058	3	0.5	0.00127	0.00127	394.41197
18996.588	3	0	-1.68106E-10	1.68106E-10	0
18997.045	3	-1	-3.78238E-8	3.78238E-8	2.64384E7
18997.403	3	0	2.98309E-10	2.98309E-10	0
18997.778	3	0.5	0.00127	0.00127	393.08856
18999.317	3	0	-1.70372E-10	1.70372E-10	0
18999.791	3	-1	-4.07821E-8	4.07821E-8	2.45206E7
19000.152	3	0	3.08545E-10	3.08545E-10	0
19000.512	3	0.5	0.00128	0.00128	392.01635
19002.042	3	0	-1.81112E-10	1.81112E-10	0
19002.497	3	-1	-4.53034E-8	4.53034E-8	2.20734E7
19002.854	3	0	2.96002E-10	2.96002E-10	0
19003.216	3	0.5	0.00128	0.00128	391.14877
19004.736	3	0	-1.7528E-10	1.7528E-10	0
19005.198	3	-1	-4.89096E-8	4.89096E-8	2.04459E7
19005.555	3	0	2.93652E-10	2.93652E-10	0
19005.914	3	0.5	0.00128	0.00128	390.38802
19007.457	3	0	-1.82329E-10	1.82329E-10	0
19007.925	3	-1	-5.06766E-8	5.06766E-8	1.9733E7
19008.284	3	0	2.78005E-10	2.78005E-10	0
19008.647	3	0.5	0.00128	0.00128	389.72528
19010.181	3	0	-1.87237E-10	1.87237E-10	0
19010.65	3	-1	-5.61901E-8	5.61901E-8	1.77967E7
19011.014	3	0	2.95959E-10	2.95959E-10	0
19011.374	3	0.5	0.00128	0.00128	389.16139
19012.906	3	0	-1.79937E-10	1.79937E-10	0
19013.382	3	-1	-5.78068E-8	5.78068E-8	1.7299E7
19013.743	3	0	2.81403E-10	2.81403E-10	0
19014.105	3	0.5	0.00129	0.00129	388.65108
19015.637	3	0	-1.87573E-10	1.87573E-10	0
19016.111	3	-1	-6.16541E-8	6.16541E-8	1.62195E7
19016.472	3	0	2.88283E-10	2.88283E-10	0
19016.834	3	0.5	0.00129	0.00129	388.20268
19018.377	3	0	-1.86272E-10	1.86272E-10	0
19018.843	3	-1	-6.37585E-8	6.37585E-8	1.56842E7
19019.203	3	0	2.70412E-10	2.70412E-10	0
19019.567	3	0.5	0.00129	0.00129	387.78478
19021.098	3	0	-1.89335E-10	1.89335E-10	0
19021.556	3	-1	-6.69821E-8	6.69821E-8	1.49294E7
19021.915	3	0	2.7595E-10	2.7595E-10	0
19022.281	3	0.5	0.00129	0.00129	387.42331
19023.821	3	0	-1.93489E-10	1.93489E-10	0
19024.287	3	-1	-6.85274E-8	6.85274E-8	1.45927E7
19024.664	3	0	2.68566E-10	2.68566E-10	0
19025.033	3	0.5	0.00129	0.00129	387.11795
19026.558	3	0	-1.93992E-10	1.93992E-10	0
19027.015	3	-1	-6.93137E-8	6.93137E-8	1.44272E7
19027.389	3	0	2.73559E-10	2.73559E-10	0
19027.755	3	0.5	0.00129	0.00129	386.81577
19029.288	3	0	-1.96971E-10	1.96971E-10	0
19029.748	3	-1	-7.17587E-8	7.17587E-8	1.39356E7
19030.105	3	0	2.78215E-10	2.78215E-10	0
19030.463	3	0.5	0.00129	0.00129	386.50151
19031.998	3	0	-1.89083E-10	1.89083E-10	0
19032.474	3	-1	-7.36527E-8	7.36527E-8	1.35772E7
19032.838	3	0	2.73978E-10	2.73978E-10	0
19033.208	3	0.5	0.00129	0.00129	386.2525
19034.744	3	0	-1.96299E-10	1.96299E-10	0
19035.198	3	-1	-7.85721E-8	7.85721E-8	1.27272E7
19035.555	3	0	2.71797E-10	2.71797E-10	0
19035.915	3	0.5	0.0013	0.0013	385.98236
19037.461	3	0	-1.96174E-10	1.96174E-10	0
19037.925	3	-1	-7.96249E-8	7.96249E-8	1.25589E7
19038.288	3	0	2.79935E-10	2.79935E-10	0
19038.646	3	0.5	0.0013	0.0013	385.7599
19040.179	3	0	-1.9223E-10	1.9223E-10	0
19040.65	3	-1	-8.02236E-8	8.02236E-8	1.24652E7
19041.015	3	0	2.73978E-10	2.73978E-10	0
19041.364	3	0.5	0.0013	0.0013	385.55466
19042.904	3	0	-1.89629E-10	1.89629E-10	0
19043.382	3	-1	-8.2235E-8	8.2235E-8	1.21603E7
19043.746	3	0	2.79557E-10	2.79557E-10	0
19044.11	3	0.5	0.0013	0.0013	385.3517
19045.661	3	0	-1.93782E-10	1.93782E-10	0
19046.12	3	-1	-8.44178E-8	8.44178E-8	1.18458E7
19046.477	3	0	2.70957E-10	2.70957E-10	0
19046.837	3	0.5	0.0013	0.0013	385.15905
19048.37	3	0	-1.98439E-10	1.98439E-10	0
19048.831	3	-1	-8.33333E-8	8.33333E-8	1.2E7
19049.198	3	0	2.63742E-10	2.63742E-10	0
19049.565	3	0.5	0.0013	0.0013	385.00068
19051.099	3	0	-1.95418E-10	1.95418E-10	0
19051.571	3	-1	-8.56106E-8	8.56106E-8	1.16808E7
19051.946	3	0	2.72594E-10	2.72594E-10	0
19052.307	3	0.5	0.0013	0.0013	384.85459
19053.85	3	0	-1.93782E-10	1.93782E-10	0
19054.318	3	-1	-8.68468E-8	8.68468E-8	1.15145E7
19054.68	3	0	2.79599E-10	2.79599E-10	0
19055.042	3	1	0.01084	0.01084	92.28728
19175.681	3	1	0.01084	0.01084	92.28506
19176.046	3	0	-3.91052E-10	3.91052E-10	0
19176.614	3	-1	-1.33614E-6	1.33614E-6	748425.12643
19177.161	3	0	8.72602E-11	8.72602E-11	0
19177.62	3	-3	-7.11233E-5	7.11233E-5	42180.25225
19179.06	3	0	9.45087E-10	9.45087E-10	0
19179.525	3	-1	-4.39111E-8	4.39111E-8	2.27733E7
19179.885	3	0	5.4837E-10	5.4837E-10	0
19180.247	3	-3	-6.5424E-5	6.5424E-5	45854.71819
19181.688	3	0	1.01926E-9	1.01926E-9	0
19182.161	3	-1	-3.01003E-8	3.01003E-8	3.32222E7
19182.526	3	0	6.17587E-10	6.17587E-10	0
19182.895	3	-3	-6.22873E-5	6.22873E-5	48163.91142
19184.353	3	0	1.0612E-9	1.0612E-9	0
19184.819	3	-1	-2.34399E-8	2.34399E-8	4.26624E7
19185.178	3	0	6.33863E-10	6.33863E-10	0
19185.551	3	-3	-6.11768E-5	6.11768E-5	49038.21352
19187.021	3	0	1.10764E-9	1.10764E-9	0
19187.48	3	-1	-2.04302E-8	2.04302E-8	4.89471E7
19187.839	3	0	6.68765E-10	6.68765E-10	0
19188.198	3	-3	-5.85526E-5	5.85526E-5	51236.01769
19189.645	3	0	1.07517E-9	1.07517E-9	0
19190.117	3	-1	-1.85236E-8	1.85236E-8	5.39852E7
19190.479	3	0	6.75184E-10	6.75184E-10	0
19190.84	3	-3	-5.75061E-5	5.75061E-5	52168.36959
19192.287	3	0	1.08348E-9	1.08348E-9	0
19192.759	3	-1	-1.66969E-8	1.66969E-8	5.98912E7
19193.12	3	0	6.87055E-10	6.87055E-10	0
19193.48	3	-3	-5.67763E-5	5.67763E-5	52838.97657
19194.941	3	0	1.11309E-9	1.11309E-9	0
19195.4	3	-1	-1.58972E-8	1.58972E-8	6.2904E7
19195.759	3	0	6.9683E-10	6.9683E-10	0
19196.118	3	-3	-5.57712E-5	5.57712E-5	53791.19442
19197.562	3	0	1.0852E-9	1.0852E-9	0
19198.036	3	-1	-1.5217E-8	1.5217E-8	6.57158E7
19198.4	3	0	6.80847E-10	6.80847E-10	0
19198.765	3	-3	-5.50263E-5	5.50263E-5	54519.35464
19200.201	3	0	1.11586E-9	1.11586E-9	0
19200.672	3	-1	-1.47897E-8	1.47897E-8	6.76144E7
19201.041	3	0	7.01109E-10	7.01109E-10	0
19201.399	3	-3	-5.51035E-5	5.51035E-5	54442.99283
19202.841	3	0	1.09065E-9	1.09065E-9	0
19203.317	3	-1	-1.40408E-8	1.40408E-8	7.12211E7
19203.678	3	0	6.9511E-10	6.9511E-10	0
19204.038	3	-3	-5.5301E-5	5.5301E-5	54248.59636
19205.482	3	0	1.09355E-9	1.09355E-9	0
19205.957	3	-1	-1.34659E-8	1.34659E-8	7.42615E7
19206.317	3	0	7.00479E-10	7.00479E-10	0
19206.678	3	-3	-5.46982E-5	5.46982E-5	54846.37166
19208.141	3	0	1.12732E-9	1.12732E-9	0
19208.601	3	-1	-1.30748E-8	1.30748E-8	7.64831E7
19208.969	3	0	6.99976E-10	6.99976E-10	0
19209.341	3	-3	-5.43349E-5	5.43349E-5	55213.16238
19210.791	3	0	1.14137E-9	1.14137E-9	0
19211.25	3	-1	-1.26612E-8	1.26612E-8	7.89816E7
19211.603	3	0	7.14281E-10	7.14281E-10	0
19211.964	3	-3	-5.36313E-5	5.36313E-5	55937.52599
19213.425	3	0	1.10718E-9	1.10718E-9	0
19213.902	3	-1	-1.22511E-8	1.22511E-8	8.16251E7
19214.274	3	0	6.76568E-10	6.76568E-10	0
19214.653	3	-3	-5.32019E-5	5.32019E-5	56388.99535
19216.102	3	0	1.10412E-9	1.10412E-9	0
19216.576	3	-1	-1.17464E-8	1.17464E-8	8.51326E7
19216.937	3	0	7.06981E-10	7.06981E-10	0
19217.298	3	-3	-5.24892E-5	5.24892E-5	57154.64733
19218.738	3	0	1.11784E-9	1.11784E-9	0
19219.213	3	-1	-1.12702E-8	1.12702E-8	8.873E7
19219.579	3	0	7.06142E-10	7.06142E-10	0
19219.938	3	-3	-5.26685E-5	5.26685E-5	56960.04253
19221.37	3	0	1.14582E-9	1.14582E-9	0
19221.828	3	-1	-1.11225E-8	1.11225E-8	8.99077E7
19222.18	3	0	7.15246E-10	7.15246E-10	0
19222.544	3	-3	-5.22542E-5	5.22542E-5	57411.60909
19223.99	3	0	1.10819E-9	1.10819E-9	0
19224.465	3	-1	-1.06372E-8	1.06372E-8	9.40094E7
19224.827	3	0	7.16923E-10	7.16923E-10	0
19225.188	3	-3	-5.1807E-5	5.1807E-5	57907.27732
19226.633	3	0	1.10626E-9	1.10626E-9	0
19227.107	3	-1	-1.06487E-8	1.06487E-8	9.39079E7
19227.467	3	0	7.13483E-10	7.13483E-10	0
19227.828	3	-3	-5.16438E-5	5.16438E-5	58090.23699
19229.283	3	0	1.11545E-9	1.11545E-9	0
19229.75	3	-1	-1.03835E-8	1.03835E-8	9.63067E7
19230.108	3	0	7.17091E-10	7.17091E-10	0
19230.468	3	-3	-5.14918E-5	5.14918E-5	58261.70381
19231.909	3	0	1.12933E-9	1.12933E-9	0
19232.381	3	-1	-1.02892E-8	1.02892E-8	9.71891E7
19232.748	3	0	7.18097E-10	7.18097E-10	0
19233.109	3	-3	-5.09523E-5	5.09523E-5	58878.552
19234.573	3	0	1.14032E-9	1.14032E-9	0
19235.036	3	-1	-1.01469E-8	1.01469E-8	9.85527E7
19235.392	3	0	6.99724E-10	6.99724E-10	0
19235.759	3	-3	-5.02547E-5	5.02547E-5	59695.94468
19237.214	3	0	1.13344E-9	1.13344E-9	0
19237.677	3	-1	-9.81563E-9	9.81563E-9	1.01878E8
19238.031	3	0	7.23215E-10	7.23215E-10	0
19238.391	3	-3	-5.02576E-5	5.02576E-5	59692.44067
19239.832	3	0	1.15328E-9	1.15328E-9	0
19240.293	3	-1	-9.43524E-9	9.43524E-9	1.05986E8
19240.664	3	0	7.07106E-10	7.07106E-10	0
19241.03	3	-3	-4.99198E-5	4.99198E-5	60096.38258
19242.472	3	0	1.10831E-9	1.10831E-9	0
19242.947	3	-1	-9.44623E-9	9.44623E-9	1.05862E8
19243.307	3	0	7.0329E-10	7.0329E-10	0
19243.671	3	0.6	0.00284	0.00284	211.47096
19245.209	3	0	-8.47006E-11	8.47006E-11	0
19245.675	3	-1	-2.30899E-8	2.30899E-8	4.3309E7
19246.038	3	0	3.9345E-10	3.9345E-10	0
19246.398	3	0.6	0.00285	0.00285	210.2832
19247.931	3	0	-1.59086E-10	1.59086E-10	0
19248.403	3	-1	-3.08339E-8	3.08339E-8	3.24319E7
19248.778	3	0	3.35182E-10	3.35182E-10	0
19249.143	3	0.6	0.00286	0.00286	209.56972
19250.685	3	0	-1.8795E-10	1.8795E-10	0
19251.146	3	-1	-3.81023E-8	3.81023E-8	2.62452E7
19251.502	3	0	3.07747E-10	3.07747E-10	0
19251.861	3	0.6	0.00287	0.00287	209.06054
19253.394	3	0	-1.95754E-10	1.95754E-10	0
19253.868	3	-1	-4.42392E-8	4.42392E-8	2.26044E7
19254.229	3	0	2.96714E-10	2.96714E-10	0
19254.589	3	0.6	0.00288	0.00288	208.6627
19256.124	3	0	-1.99865E-10	1.99865E-10	0
19256.598	3	-1	-5.03131E-8	5.03131E-8	1.98756E7
19256.96	3	0	2.91009E-10	2.91009E-10	0
19257.319	3	0.6	0.00288	0.00288	208.34787
19258.859	3	0	-2.07585E-10	2.07585E-10	0
19259.326	3	-1	-5.74703E-8	5.74703E-8	1.74003E7
19259.687	3	0	2.87401E-10	2.87401E-10	0
19260.048	3	0.6	0.00288	0.00288	208.07873
19261.587	3	0	-2.19919E-10	2.19919E-10	0
19262.056	3	-1	-6.27091E-8	6.27091E-8	1.59466E7
19262.421	3	0	2.723E-10	2.723E-10	0
19262.783	3	0.6	0.00289	0.00289	207.86002
19264.322	3	0	-2.19206E-10	2.19206E-10	0
19264.79	3	-1	-6.57639E-8	6.57639E-8	1.52059E7
19265.151	3	0	2.76788E-10	2.76788E-10	0
19265.511	3	0.6	0.00289	0.00289	207.65974
19267.048	3	0	-2.23318E-10	2.23318E-10	0
19267.52	3	-1	-6.96446E-8	6.96446E-8	1.43586E7
19267.884	3	0	2.79851E-10	2.79851E-10	0
19268.242	3	0.6	0.00289	0.00289	207.48653
19269.777	3	0	-2.20549E-10	2.20549E-10	0
19270.249	3	-1	-7.3352E-8	7.3352E-8	1.36329E7
19270.609	3	0	2.57407E-10	2.57407E-10	0
19270.975	3	0.6	0.00289	0.00289	207.32701
19272.515	3	0	-2.26758E-10	2.26758E-10	0
19272.98	3	-1	-7.90624E-8	7.90624E-8	1.26482E7
19273.34	3	0	2.5896E-10	2.5896E-10	0
19273.706	3	0.6	0.0029	0.0029	207.19012
19275.241	3	0	-2.28017E-10	2.28017E-10	0
19275.711	3	-1	-7.82243E-8	7.82243E-8	1.27838E7
19276.081	3	0	2.61057E-10	2.61057E-10	0
19276.454	3	0.6	0.0029	0.0029	207.07171
19277.997	3	0	-2.2873E-10	2.2873E-10	0
19278.467	3	-1	-8.28673E-8	8.28673E-8	1.20675E7
19278.831	3	0	2.70202E-10	2.70202E-10	0
19279.192	3	0.6	0.0029	0.0029	206.95978
19280.728	3	0	-2.24409E-10	2.24409E-10	0
19281.204	3	-1	-8.5238E-8	8.5238E-8	1.17319E7
19281.547	3	0	2.61309E-10	2.61309E-10	0
19281.915	3	0.6	0.0029	0.0029	206.83393
19283.458	3	0	-2.3196E-10	2.3196E-10	0
19283.926	3	-1	-9.01199E-8	9.01199E-8	1.10963E7
19284.291	3	0	2.66427E-10	2.66427E-10	0
19284.652	3	0.6	0.0029	0.0029	206.75069
19286.189	3	0	-2.34645E-10	2.34645E-10	0
19286.655	3	-1	-9.19797E-8	9.19797E-8	1.0872E7
19287.029	3	0	2.6068E-10	2.6068E-10	0
19287.404	3	0.6	0.0029	0.0029	206.66395
19288.941	3	0	-2.38925E-10	2.38925E-10	0
19289.404	3	-1	-9.31458E-8	9.31458E-8	1.07359E7
19289.762	3	0	2.64371E-10	2.64371E-10	0
19290.124	3	0.6	0.0029	0.0029	206.57316
19291.667	3	0	-2.28856E-10	2.28856E-10	0
19292.134	3	-1	-9.83635E-8	9.83635E-8	1.01664E7
19292.495	3	0	2.49269E-10	2.49269E-10	0
19292.868	3	0.6	0.00291	0.00291	206.49645
19294.422	3	0	-2.25709E-10	2.25709E-10	0
19294.903	3	-1	-1.02351E-7	1.02351E-7	9.77032E6
19295.282	3	0	2.61099E-10	2.61099E-10	0
19295.655	3	0.6	0.00291	0.00291	206.42775
19297.2	3	0	-2.23528E-10	2.23528E-10	0
19297.671	3	-1	-1.04537E-7	1.04537E-7	9.56598E6
19298.032	3	0	2.65126E-10	2.65126E-10	0
19298.391	3	0.6	0.00291	0.00291	206.35512
19299.929	3	0	-2.31709E-10	2.31709E-10	0
19300.398	3	-1	-1.09067E-7	1.09067E-7	9.16866E6
19300.76	3	0	2.6672E-10	2.6672E-10	0
19301.121	3	0.6	0.00291	0.00291	206.29474
19302.658	3	0	-2.37918E-10	2.37918E-10	0
19303.127	3	-1	-1.11979E-7	1.11979E-7	8.93028E6
19303.504	3	0	2.61728E-10	2.61728E-10	0
19303.876	3	0.6	0.00291	0.00291	206.2344
19305.432	3	0	-2.33848E-10	2.33848E-10	0
19305.892	3	-1	-1.15015E-7	1.15015E-7	8.6945E6
19306.252	3	0	2.48934E-10	2.48934E-10	0
19306.619	3	0.6	0.00291	0.00291	206.17274
19308.164	3	0	-2.36785E-10	2.36785E-10	0
19308.628	3	-1	-1.15569E-7	1.15569E-7	8.65287E6
19308.987	3	0	2.61854E-10	2.61854E-10	0
19309.347	3	0.6	0.00291	0.00291	206.11856
19310.874	3	0	-2.36701E-10	2.36701E-10	0
19311.337	3	-1	-1.20732E-7	1.20732E-7	8.28279E6
19311.704	3	0	2.51325E-10	2.51325E-10	0
19312.071	3	1	0.01083	0.01083	92.30235
19432.703	3	1	0.01083	0.01083	92.29835
19433.065	3	0	-3.98896E-10	3.98896E-10	0
19433.628	3	-1	-1.3548E-6	1.3548E-6	738117.41677
19434.182	3	0	8.70082E-11	8.70082E-11	0
19434.649	3	-3	-7.17553E-5	7.17553E-5	41808.73507
19436.094	3	0	9.57E-10	9.57E-10	0
19436.556	3	-1	-4.30923E-8	4.30923E-8	2.3206E7
19436.918	3	0	5.50299E-10	5.50299E-10	0
19437.287	3	-3	-6.58371E-5	6.58371E-5	45567.04773
19438.742	3	0	1.03171E-9	1.03171E-9	0
19439.21	3	-1	-3.00748E-8	3.00748E-8	3.32505E7
19439.575	3	0	6.19348E-10	6.19348E-10	0
19439.934	3	-3	-6.3246E-5	6.3246E-5	47433.86731
19441.383	3	0	1.03939E-9	1.03939E-9	0
19441.855	3	-1	-2.36093E-8	2.36093E-8	4.23562E7
19442.22	3	0	6.45944E-10	6.45944E-10	0
19442.58	3	-3	-6.10955E-5	6.10955E-5	49103.4769
19444.038	3	0	1.06577E-9	1.06577E-9	0
19444.517	3	-1	-2.21096E-8	2.21096E-8	4.52293E7
19444.884	3	0	6.67632E-10	6.67632E-10	0
19445.243	3	-3	-5.98428E-5	5.98428E-5	50131.31899
19446.697	3	0	1.09631E-9	1.09631E-9	0
19447.162	3	-1	-1.94071E-8	1.94071E-8	5.15274E7
19447.53	3	0	6.80342E-10	6.80342E-10	0
19447.891	3	-3	-5.8604E-5	5.8604E-5	51191.07992
19449.348	3	0	1.08188E-9	1.08188E-9	0
19449.83	3	-1	-1.82596E-8	1.82596E-8	5.47658E7
19450.195	3	0	6.78581E-10	6.78581E-10	0
19450.555	3	-3	-5.77341E-5	5.77341E-5	51962.38547
19452.016	3	0	1.11314E-9	1.11314E-9	0
19452.479	3	-1	-1.67018E-8	1.67018E-8	5.98738E7
19452.844	3	0	6.79168E-10	6.79168E-10	0
19453.219	3	-3	-5.66737E-5	5.66737E-5	52934.63437
19454.674	3	0	1.08448E-9	1.08448E-9	0
19455.146	3	-1	-1.53932E-8	1.53932E-8	6.49638E7
19455.504	3	0	6.92549E-10	6.92549E-10	0
19455.866	3	-3	-5.61409E-5	5.61409E-5	53436.99636
19457.317	3	0	1.13709E-9	1.13709E-9	0
19457.781	3	-1	-1.53123E-8	1.53123E-8	6.53071E7
19458.155	3	0	7.04673E-10	7.04673E-10	0
19458.517	3	-3	-5.49725E-5	5.49725E-5	54572.78063
19459.97	3	0	1.10114E-9	1.10114E-9	0
19460.448	3	-1	-1.44426E-8	1.44426E-8	6.92396E7
19460.82	3	0	6.83279E-10	6.83279E-10	0
19461.201	3	-3	-5.49025E-5	5.49025E-5	54642.30057
19462.658	3	0	1.118E-9	1.118E-9	0
19463.133	3	-1	-1.37922E-8	1.37922E-8	7.25049E7
19463.506	3	0	6.9255E-10	6.9255E-10	0
19463.872	3	-3	-5.3752E-5	5.3752E-5	55811.856
19465.337	3	0	1.10215E-9	1.10215E-9	0
19465.817	3	-1	-1.34331E-8	1.34331E-8	7.44432E7
19466.183	3	0	7.03247E-10	7.03247E-10	0
19466.544	3	-3	-5.43998E-5	5.43998E-5	55147.28185
19468.008	3	0	1.12123E-9	1.12123E-9	0
19468.476	3	-1	-1.28325E-8	1.28325E-8	7.79271E7
19468.838	3	0	7.1516E-10	7.1516E-10	0
19469.207	3	-3	-5.34018E-5	5.34018E-5	56177.87112
19470.663	3	0	1.14141E-9	1.14141E-9	0
19471.13	3	-1	-1.24198E-8	1.24198E-8	8.05165E7
19471.507	3	0	7.01275E-10	7.01275E-10	0
19471.879	3	-3	-5.3209E-5	5.3209E-5	56381.38625
19473.336	3	0	1.10676E-9	1.10676E-9	0
19473.806	3	-1	-1.1973E-8	1.1973E-8	8.35215E7
19474.165	3	0	7.10714E-10	7.10714E-10	0
19474.524	3	-3	-5.17703E-5	5.17703E-5	57948.23832
19475.98	3	0	1.10831E-9	1.10831E-9	0
19476.45	3	-1	-1.14949E-8	1.14949E-8	8.69949E7
19476.827	3	0	6.96786E-10	6.96786E-10	0
19477.194	3	-3	-5.15825E-5	5.15825E-5	58159.20306
19478.644	3	0	1.13352E-9	1.13352E-9	0
19479.113	3	-1	-1.08847E-8	1.08847E-8	9.18724E7
19479.477	3	0	6.94773E-10	6.94773E-10	0
19479.848	3	-3	-5.16104E-5	5.16104E-5	58127.87551
19481.301	3	0	1.13176E-9	1.13176E-9	0
19481.768	3	-1	-1.12404E-8	1.12404E-8	8.89649E7
19482.137	3	0	7.01737E-10	7.01737E-10	0
19482.504	3	-3	-5.06262E-5	5.06262E-5	59257.87804
19483.955	3	0	1.13436E-9	1.13436E-9	0
19484.423	3	-1	-1.04725E-8	1.04725E-8	9.54885E7
19484.783	3	0	7.17006E-10	7.17006E-10	0
19485.145	3	-3	-5.0695E-5	5.0695E-5	59177.44535
19486.609	3	0	1.1357E-9	1.1357E-9	0
19487.07	3	-1	-1.05006E-8	1.05006E-8	9.52326E7
19487.427	3	0	7.20698E-10	7.20698E-10	0
19487.786	3	-3	-5.06278E-5	5.06278E-5	59255.95848
19489.237	3	0	1.14716E-9	1.14716E-9	0
19489.701	3	-1	-1.04024E-8	1.04024E-8	9.6132E7
19490.078	3	0	7.0459E-10	7.0459E-10	0
19490.451	3	-3	-5.01711E-5	5.01711E-5	59795.41596
19491.92	3	0	1.13986E-9	1.13986E-9	0
19492.388	3	-1	-1.01786E-8	1.01786E-8	9.82452E7
19492.757	3	0	6.9343E-10	6.9343E-10	0
19493.13	3	-3	-5.03056E-5	5.03056E-5	59635.48407
19494.591	3	0	1.14141E-9	1.14141E-9	0
19495.057	3	-1	-1.00041E-8	1.00041E-8	9.99591E7
19495.418	3	0	7.15749E-10	7.15749E-10	0
19495.788	3	-3	-5.0472E-5	5.0472E-5	59438.83793
19497.243	3	0	1.13973E-9	1.13973E-9	0
19497.712	3	-1	-9.85972E-9	9.85972E-9	1.01423E8
19498.076	3	0	7.19062E-10	7.19062E-10	0
19498.436	3	-3	-5.00735E-5	5.00735E-5	59911.96536
19499.9	3	0	1.13457E-9	1.13457E-9	0
19500.367	3	-1	-9.68204E-9	9.68204E-9	1.03284E8
19500.737	3	0	7.09581E-10	7.09581E-10	0
19501.105	3	0.7	0.00468	0.00468	149.55766
19502.642	3	0	-1.11635E-10	1.11635E-10	0
19503.115	3	-1	-2.72758E-8	2.72758E-8	3.66625E7
19503.475	3	0	3.83633E-10	3.83633E-10	0
19503.835	3	0.7	0.0047	0.0047	148.99336
19505.375	3	0	-1.96047E-10	1.96047E-10	0
19505.842	3	-1	-3.75466E-8	3.75466E-8	2.66336E7
19506.206	3	0	3.30064E-10	3.30064E-10	0
19506.567	3	0.7	0.00471	0.00471	148.65663
19508.106	3	0	-2.24618E-10	2.24618E-10	0
19508.573	3	-1	-4.6788E-8	4.6788E-8	2.1373E7
19508.935	3	0	3.0825E-10	3.0825E-10	0
19509.296	3	0.7	0.00472	0.00472	148.41089
19510.833	3	0	-2.37414E-10	2.37414E-10	0
19511.3	3	-1	-5.43969E-8	5.43969E-8	1.83834E7
19511.666	3	0	2.93106E-10	2.93106E-10	0
19512.036	3	0.7	0.00472	0.00472	148.21898
19513.582	3	0	-2.42532E-10	2.42532E-10	0
19514.058	3	-1	-6.22082E-8	6.22082E-8	1.60751E7
19514.434	3	0	2.70118E-10	2.70118E-10	0
19514.813	3	0.7	0.00473	0.00473	148.07078
19516.369	3	0	-2.52811E-10	2.52811E-10	0
19516.838	3	-1	-6.85465E-8	6.85465E-8	1.45886E7
19517.21	3	0	2.65713E-10	2.65713E-10	0
19517.577	3	0.7	0.00473	0.00473	147.94131
19519.118	3	0	-2.55958E-10	2.55958E-10	0
19519.587	3	-1	-7.74184E-8	7.74184E-8	1.29168E7
19519.968	3	0	2.69027E-10	2.69027E-10	0
19520.334	3	0.7	0.00474	0.00474	147.83021
19521.873	3	0	-2.54238E-10	2.54238E-10	0
19522.347	3	-1	-8.18748E-8	8.18748E-8	1.22138E7
19522.706	3	0	2.67433E-10	2.67433E-10	0
19523.067	3	0.7	0.00474	0.00474	147.73299
19524.618	3	0	-2.58223E-10	2.58223E-10	0
19525.071	3	-1	-9.15073E-8	9.15073E-8	1.09281E7
19525.434	3	0	2.63658E-10	2.63658E-10	0
19525.795	3	0.7	0.00474	0.00474	147.64033
19527.332	3	0	-2.60573E-10	2.60573E-10	0
19527.802	3	-1	-9.67661E-8	9.67661E-8	1.03342E7
