V1,I1,absI
-1.63,-0.021262,0.021262
-1.62,-0.020894,0.020894
-1.61,-0.02053,0.02053
-1.6,-0.020168,0.020168
-1.59,-0.01981,0.01981
-1.58,-0.019452,0.019452
-1.57,-0.019096,0.019096
-1.56,-0.018744,0.018744
-1.55,-0.018392,0.018392
-1.54,-0.018042,0.018042
-1.53,-0.017696,0.017696
-1.52,-0.01735,0.01735
-1.51,-0.01701,0.01701
-1.5,-0.016664,0.016664
-1.49,-0.016324,0.016324
-1.48,-0.015988,0.015988
-1.47,-0.015656,0.015656
-1.46,-0.015326,0.015326
-1.45,-0.014996,0.014996
-1.44,-0.01467,0.01467
-1.43,-0.014348,0.014348
-1.42,-0.014028,0.014028
-1.41,-0.01371,0.01371
-1.4,-0.013396,0.013396
-1.39,-0.013084,0.013084
-1.38,-0.012776,0.012776
-1.37,-0.01247,0.01247
-1.36,-0.012166,0.012166
-1.35,-0.011862,0.011862
-1.34,-0.011564,0.011564
-1.33,-0.01127,0.01127
-1.32,-0.010978,0.010978
-1.31,-0.010688,0.010688
-1.3,-0.010402,0.010402
-1.29,-0.010118,0.010118
-1.28,-0.009844,0.009844
-1.27,-0.0095654,0.0095654
-1.26,-0.009291,0.009291
-1.25,-0.0090202,0.0090202
-1.24,-0.0087504,0.0087504
-1.23,-0.0084858,0.0084858
-1.22,-0.008225,0.008225
-1.21,-0.007968,0.007968
-1.2,-0.0077154,0.0077154
-1.19,-0.0074644,0.0074644
-1.18,-0.0072176,0.0072176
-1.17,-0.0069736,0.0069736
-1.16,-0.006734,0.006734
-1.15,-0.0064982,0.0064982
-1.14,-0.0062652,0.0062652
-1.13,-0.0060356,0.0060356
-1.12,-0.0058114,0.0058114
-1.11,-0.0055898,0.0055898
-1.1,-0.005372,0.005372
-1.09,-0.0051594,0.0051594
-1.08,-0.0049496,0.0049496
-1.07,-0.0047442,0.0047442
-1.06,-0.0045434,0.0045434
-1.05,-0.004346,0.004346
-1.04,-0.0041528,0.0041528
-1.03,-0.003966,0.003966
-1.02,-0.0037812,0.0037812
-1.01,-0.0036008,0.0036008
-1,-0.0034256,0.0034256
-0.99,-0.003254,0.003254
-0.98,-0.003087,0.003087
-0.97,-0.0029254,0.0029254
-0.96,-0.0027674,0.0027674
-0.95,-0.0026142,0.0026142
-0.94,-0.0024666,0.0024666
-0.93,-0.0023228,0.0023228
-0.92,-0.0021838,0.0021838
-0.91,-0.002051,0.002051
-0.9,-0.0019218,0.0019218
-0.89,-0.0017976,0.0017976
-0.88,-0.001679,0.001679
-0.87,-0.0015646,0.0015646
-0.86,-0.0014554,0.0014554
-0.85,-0.001351,0.001351
-0.84,-0.0012514,0.0012514
-0.83,-0.001157,0.001157
-0.82,-0.0010676,0.0010676
-0.81,-0.00098572,0.00098572
-0.8,-0.00090528,0.00090528
-0.79,-0.0008301,0.0008301
-0.78,-0.00075932,0.00075932
-0.77,-0.00069328,0.00069328
-0.76,-0.0006318,0.0006318
-0.75,-0.00057434,0.00057434
-0.74,-0.00052106,0.00052106
-0.73,-0.00047158,0.00047158
-0.72,-0.00042606,0.00042606
-0.71,-0.00038428,0.00038428
-0.7,-0.00034738,0.00034738
-0.69,-0.00031202,0.00031202
-0.68,-0.00027988,0.00027988
-0.67,-0.00025062,0.00025062
-0.66,-0.00022402,0.00022402
-0.65,-0.00019996,0.00019996
-0.64,-0.00017826,0.00017826
-0.63,-0.00015862,0.00015862
-0.62,-0.00014082,0.00014082
-0.61,-0.00012508,0.00012508
-0.6,-0.00011076,0.00011076
-0.59,-9.866E-05,9.866E-05
-0.58,-8.7082E-05,8.7082E-05
-0.57,-7.6874E-05,7.6874E-05
-0.56,-6.774E-05,6.774E-05
-0.55,-5.965E-05,5.965E-05
-0.54,-5.251E-05,5.251E-05
