V1,I1,absI
-0.22,-5.1854E-07,5.1854E-07
-0.21,-4.4654E-07,4.4654E-07
-0.2,-3.848E-07,3.848E-07
-0.19,-3.3148E-07,3.3148E-07
-0.18,-2.8524E-07,2.8524E-07
-0.17,-2.4552E-07,2.4552E-07
-0.16,-2.1108E-07,2.1108E-07
-0.15,-1.8168E-07,1.8168E-07
-0.14,-1.5654E-07,1.5654E-07
-0.13,-1.3534E-07,1.3534E-07
-0.12,-1.1588E-07,1.1588E-07
-0.11,-1.003106E-07,1.003106E-07
-0.1,-8.54702E-08,8.54702E-08
-0.09,-7.32094E-08,7.32094E-08
-0.08,-6.17696E-08,6.17696E-08
-0.07,-5.2242E-08,5.2242E-08
-0.06,-4.32006E-08,4.32006E-08
-0.05,-3.54454E-08,3.54454E-08
-0.04,-2.77362E-08,2.77362E-08
-0.03,-2.099E-08,2.099E-08
-0.02,-1.3949E-08,1.3949E-08
-0.01,-7.061E-09,7.061E-09
0,-1.398E-11,1.398E-11
0.01,7.8391E-09,7.8391E-09
0.02,1.78692E-08,1.78692E-08
0.03,2.9087E-08,2.9087E-08
0.04,4.15782E-08,4.15782E-08
0.05,5.7325E-08,5.7325E-08
0.06,7.58592E-08,7.58592E-08
0.07,1.004228E-07,1.004228E-07
0.08,1.3022E-07,1.3022E-07
0.09,1.6576E-07,1.6576E-07
0.1,2.1064E-07,2.1064E-07
0.11,2.6612E-07,2.6612E-07
0.12,3.3688E-07,3.3688E-07
0.13,4.2442E-07,4.2442E-07
0.14,5.3476E-07,5.3476E-07
0.15,6.7512E-07,6.7512E-07
0.16,8.4986E-07,8.4986E-07
0.17,1.07006E-06,1.07006E-06
0.18,1.4016E-06,1.4016E-06
0.19,1.7592E-06,1.7592E-06
0.2,2.2037E-06,2.2037E-06
0.21,2.7668E-06,2.7668E-06
0.22,3.4776E-06,3.4776E-06
0.23,4.3672E-06,4.3672E-06
0.24,5.4824E-06,5.4824E-06
0.25,6.8822E-06,6.8822E-06
0.26,8.6395E-06,8.6395E-06
0.27,1.0837E-05,1.0837E-05
0.28,1.4146E-05,1.4146E-05
0.29,1.7604E-05,1.7604E-05
0.3,2.1958E-05,2.1958E-05
0.31,2.738E-05,2.738E-05
0.32,3.4106E-05,3.4106E-05
0.33,4.2442E-05,4.2442E-05
0.34,5.2722E-05,5.2722E-05
0.35,6.546E-05,6.546E-05
0.36,8.105E-05,8.105E-05
0.37,9.998E-05,9.998E-05
0.38,0.00012902,0.00012902
0.39,0.00015758,0.00015758
0.4,0.00019154,0.00019154
0.41,0.00023188,0.00023188
0.42,0.00028056,0.00028056
0.43,0.00033624,0.00033624
0.44,0.00040068,0.00040068
0.45,0.00047442,0.00047442
0.46,0.00055784,0.00055784
0.47,0.0006509,0.0006509
0.48,0.00075414,0.00075414
0.49,0.00086728,0.00086728
0.5,0.00099026,0.00099026
0.51,0.00112372,0.00112372
0.52,0.0012936,0.0012936
0.53,0.0014424,0.0014424
0.54,0.0015992,0.0015992
0.55,0.0017628,0.0017628
0.56,0.0019344,0.0019344
0.57,0.0021114,0.0021114
0.58,0.0022946,0.0022946
0.59,0.002485,0.002485
0.6,0.0026796,0.0026796
0.61,0.0028798,0.0028798
0.62,0.0030846,0.0030846
0.63,0.0032936,0.0032936
0.64,0.003506,0.003506
0.65,0.0037228,0.0037228
0.66,0.0039426,0.0039426
0.67,0.0041646,0.0041646
0.68,0.004392,0.004392
0.69,0.0046224,0.0046224
0.7,0.004854,0.004854
0.71,0.0050896,0.0050896
0.72,0.0053282,0.0053282
0.73,0.0055704,0.0055704
0.74,0.0058144,0.0058144
0.75,0.0060638,0.0060638
0.76,0.0063132,0.0063132
0.77,0.0065644,0.0065644
0.78,0.006819,0.006819
0.79,0.0070756,0.0070756
0.8,0.0073356,0.0073356
0.81,0.0075954,0.0075954
0.82,0.0078596,0.0078596
0.83,0.0081258,0.0081258
0.84,0.008395,0.008395
0.85,0.0086644,0.0086644
0.86,0.0089356,0.0089356
0.87,0.009211,0.009211
0.88,0.009487,0.009487
0.89,0.0097656,0.0097656
0.9,0.0100478,0.0100478
0.91,0.0103306,0.0103306
0.92,0.010613,0.010613
0.93,0.0109018,0.0109018
0.94,0.0111924,0.0111924
0.95,0.011483,0.011483
0.96,0.011806,0.011806
0.97,0.012098,0.012098
0.98,0.012394,0.012394
0.99,0.012694,0.012694
1,0.012994,0.012994
