V1,I1,absI
-1.16,-0.00050674,0.00050674
-1.15,-0.00046756,0.00046756
-1.14,-0.0004305,0.0004305
-1.13,-0.00039598,0.00039598
-1.12,-0.000364,0.000364
-1.11,-0.00033392,0.00033392
-1.1,-0.00030604,0.00030604
-1.09,-0.00028032,0.00028032
-1.08,-0.00025626,0.00025626
-1.07,-0.00023408,0.00023408
-1.06,-0.0002137,0.0002137
-1.05,-0.0001947,0.0001947
-1.04,-0.00017718,0.00017718
-1.03,-0.0001614,0.0001614
-1.02,-0.00014656,0.00014656
-1.01,-0.00013298,0.00013298
-1,-0.00012066,0.00012066
