t,I,V
46.93452508,-5.02693033865853e-08,-0.440011829137802
47.01726976,-4.43366872104889e-08,-0.429991275072098
47.10002066,-3.95091817040338e-08,-0.420002400875092
47.18276476,-3.47398412259281e-08,-0.409983217716217
47.26551024,-3.07266034837994e-08,-0.399997770786285
47.34828136,-2.74113283182942e-08,-0.390009582042694
47.4310156,-2.42123689986329e-08,-0.379989206790924
47.51374458,-2.12460733450826e-08,-0.370000302791595
47.59652226,-1.86869204554796e-08,-0.359981775283813
47.67926962,-1.67093858749467e-08,-0.349997878074646
47.76202844,-1.46155239022505e-08,-0.340012043714523
47.84478962,-1.31032935613007e-08,-0.329989701509476
47.92752448,-1.14747340518306e-08,-0.31999608874321
48.01025504,-1.01951531661371e-08,-0.309978723526001
48.09301878,-8.973736420614392e-09,-0.299989342689514
48.17575056,-7.9268067665339e-09,-0.290006846189499
48.2584795,-7.112529232244921e-09,-0.279985934495926
48.34122644,-6.2982508097775305e-09,-0.269997239112854
48.42399302,-5.658460366930741e-09,-0.259976863861084
48.50675748,-5.19317255864848e-09,-0.249988600611687
48.5895378,-4.437087586239841e-09,-0.240006640553474
48.67229662,-4.20444656867858e-09,-0.229986384510994
48.75503724,-3.4483618183145402e-09,-0.219997301697731
48.8399749,-3.09939940379422e-09,-0.20999114215374
48.92272724,-2.924919639824e-09,-0.199989750981331
49.00549746,-2.5759581134821e-09,-0.189992979168892
49.08825184,-2.2851556202852e-09,-0.179991990327835
49.1710213,-2.0525137145455102e-09,-0.169994041323662
49.25378546,-1.76171299770544e-09,-0.159993052482605
49.33652636,-1.6453922668802102e-09,-0.14999233186245
49.41929676,-1.8780332844414703e-09,-0.139995396137238
49.5020332,-1.1219478679436202e-09,-0.129993677139282
49.58479768,-1.2964318507613401e-09,-0.119995385408401
49.66754876,-1.3545897736833e-09,-0.109995529055595
49.75028874,-1.1801084554008402e-09,-0.099996879696846
49.8330429,-1.0637881686648102e-09,-0.089996375143528
49.91580928,-8.89306850382354e-10,-0.079997606575489
49.99856066,-8.89308182649984e-10,-0.0699962973594666
50.0813135,-8.31146262925131e-10,-0.0599976591765881
50.16407982,-8.89309070828403e-10,-0.0499962233006954
50.24682116,-8.311493715496e-10,-0.0399936772882938
50.32956202,-6.56669829623979e-10,-0.0299972984939814
50.41450298,-9.47469658285627e-10,-0.0199990142136812
50.49725346,-4.8218540271705e-10,-0.0099993096664547
50.57999628,-4.24026147527456e-10,8.74380930326879e-07
